,Year,Plot,Ring,CO2_Treatment,Nitrogen_Treatment,CountOfSpecies,measured_species,measured_group,photo_rep,date,time,measurement_taken_at_growth_CO2,PAR,transpiration_rate,Amax_area_mol_CO2_m2_s1,tleaf,gs_mmol_m2_s1,A_gs_mmol_CO2_mol_H2O,SLA_cm2_g,assimilation_rate,portable_gas_exchange_system_used
1159,1999,51,1,Cenrich,Namb,16,Bromus inermis,C3,2,6/21/1999,2:20 PM,atgrwth,1851,1.683,7.2,23.5,125,0.0573,173.5,124.3,Ciras-1
1160,1999,51,1,Cenrich,Namb,16,Bromus inermis,C3,3,6/25/1999,10:53 AM,atgrwth,1587,1.349,5.1,24,113.8,0.04507,187.1,95.9,Ciras-1
1161,1999,51,1,Cenrich,Namb,16,Bromus inermis,C3,4,6/29/1999,11:13 AM,atgrwth,1884,1.016,6.3,24.6,51.9,0.12179,31.4,19.9,Ciras-1
1162,1999,51,1,Cenrich,Namb,16,Lupinus perennis,legume,1,6/12/1999,10:14 AM,atgrwth,1608,6.012,28.4,23.8,634.3,0.04476,189.8,539,Ciras-1
1163,1999,51,1,Cenrich,Namb,16,Lupinus perennis,legume,2,6/17/1999,10:43 AM,atgrwth,1488,4.277,17.5,23.9,366.8,0.04764,185.4,323.9,Ciras-1
1164,1999,51,1,Cenrich,Namb,16,Lupinus perennis,legume,3,6/22/1999,1:21 PM,atgrwth,1302,6.341,25.1,27.5,605.2,0.04148,221.4,555.8,Ciras-1
1165,1999,51,1,Cenrich,Namb,16,Lupinus perennis,legume,4,6/24/1999,12:33 PM,atgrwth,1818,5.289,14.8,25.7,455.1,0.03259,222.2,329.6,Ciras-1
1166,1999,52,1,Cenrich,Nenrich,16,Achillea millefolium,forb,1,6/13/1999,1:54 PM,atgrwth,1041,4.119,18,24.5,347.7,0.05163,120.9,217,Ciras-1
1167,1999,52,1,Cenrich,Nenrich,16,Achillea millefolium,forb,2,6/17/1999,3:26 PM,atgrwth,1485,2.537,15.1,26.5,150.4,0.10074,175.2,265.3,Ciras-1
1168,1999,52,1,Cenrich,Nenrich,16,Achillea millefolium,forb,3,6/21/1999,2:13 PM,atgrwth,1202,2.479,15.9,28.1,150,0.10602,145.8,231.8,Ciras-1
1169,1999,52,1,Cenrich,Nenrich,16,Achillea millefolium,forb,4,6/29/1999,10:57 AM,atgrwth,1375,2.781,16,25.6,250.1,0.06409,130,208.4,Ciras-1
1170,1999,52,1,Cenrich,Nenrich,16,Andropogon gerardi,C4,1,6/14/1999,11:23 AM,atgrwth,1693,2.244,2.6,27.2,77.5,0.03339,296,76.6,Ciras-1
1171,1999,52,1,Cenrich,Nenrich,16,Andropogon gerardi,C4,2,6/24/1999,12:29 PM,atgrwth,1627,3.897,17.1,29,169,0.10117,162.8,278.3,Ciras-1
1172,1999,52,1,Cenrich,Nenrich,16,Andropogon gerardi,C4,3,6/25/1999,10:36 AM,atgrwth,1209,1.474,10.8,25.3,116.3,0.09253,292.9,315.1,Ciras-1
1173,1999,52,1,Cenrich,Nenrich,16,Bromus inermis,C3,1,6/14/1999,11:43 AM,atgrwth,1752,1.675,7,28.6,58.5,0.12016,151.4,106.5,Ciras-1
1174,1999,52,1,Cenrich,Nenrich,16,Bromus inermis,C3,2,6/21/1999,2:28 PM,atgrwth,1777,1.468,5.8,24.7,96,0.06015,162.9,94,Ciras-1
1175,1999,52,1,Cenrich,Nenrich,16,Bromus inermis,C3,3,6/25/1999,10:58 AM,atgrwth,1015,0.366,4.7,25.2,24.5,0.19269,165.2,78.1,Ciras-1
1176,1999,52,1,Cenrich,Nenrich,16,Bromus inermis,C3,4,6/29/1999,11:04 AM,atgrwth,1279,1.428,6.5,25,82.6,0.0783,178.1,115.2,Ciras-1
1177,1999,52,1,Cenrich,Nenrich,16,Lupinus perennis,legume,1,6/12/1999,10:18 AM,atgrwth,1575,4.976,18.6,24.8,439.3,0.04224,278.3,516.4,Ciras-1
1178,1999,52,1,Cenrich,Nenrich,16,Lupinus perennis,legume,2,6/17/1999,10:56 AM,atgrwth,1411,5.744,19.9,24.5,434,0.04583,203.2,404.1,Ciras-1
1179,1999,52,1,Cenrich,Nenrich,16,Lupinus perennis,legume,3,6/22/1999,1:13 PM,atgrwth,1264,2.769,21.1,24.7,241.1,0.08751,168.8,356,Ciras-1
1180,1999,52,1,Cenrich,Nenrich,16,Lupinus perennis,legume,4,6/24/1999,12:40 PM,atgrwth,1634,5.901,23.6,27.5,627.2,0.03769,206.4,487.9,Ciras-1
1181,1999,53,1,Cenrich,Nenrich,1,Solidago rigida,forb,1,7/9/1999,10:17 AM,atgrwth,1906,2.162,11.9,24.7,164.3,0.07273,118.5,141.6,Ciras-1
1182,1999,53,1,Cenrich,Nenrich,1,Solidago rigida,forb,2,7/12/1999,12:44 PM,atgrwth,2030,1.422,10.1,26.8,82,0.12369,111.6,113.2,Ciras-1
1183,1999,53,1,Cenrich,Nenrich,1,Solidago rigida,forb,3,7/19/1999,10:58 AM,atgrwth,1550,1.15,11.5,27.2,131.8,0.08744,171.9,198.1,Ciras-1
1184,1999,53,1,Cenrich,Nenrich,1,Solidago rigida,forb,4,7/22/1999,2:38 PM,atgrwth,1500,1.218,10.8,30.6,102.2,0.10553,124.1,133.9,Ciras-1
1185,1999,54,1,Cenrich,Nenrich,4,Andropogon gerardi,C4,1,6/14/1999,11:29 AM,atgrwth,1459,2.783,17.7,27.7,95,0.18612,234.5,414.6,Ciras-1
1186,1999,54,1,Cenrich,Nenrich,4,Andropogon gerardi,C4,2,6/24/1999,12:32 PM,atgrwth,1579,3.687,31.5,29.7,197.1,0.15961,215.5,678.1,Ciras-1
1187,1999,54,1,Cenrich,Nenrich,4,Andropogon gerardi,C4,3,6/25/1999,10:41 AM,atgrwth,1259,1.096,12.7,26.6,81.2,0.15599,198.6,251.5,Ciras-1
1188,1999,55,1,Cenrich,Namb,1,Lupinus perennis,legume,1,6/12/1999,10:04 AM,atgrwth,1410,5.315,43,25,508,0.08464,113.7,488.8,Ciras-1
1189,1999,55,1,Cenrich,Namb,1,Lupinus perennis,legume,2,6/17/1999,11:14 AM,atgrwth,1440,5.504,32.9,23.7,446.7,0.07366,134.7,443.2,Ciras-1
1190,1999,55,1,Cenrich,Namb,1,Lupinus perennis,legume,3,6/22/1999,1:16 PM,atgrwth,1766,0.298,1.5,26.4,16.5,0.09135,223.9,33.7,Ciras-1
1191,1999,55,1,Cenrich,Namb,1,Lupinus perennis,legume,4,6/24/1999,12:45 PM,atgrwth,1506,5.219,22.8,28.4,289.2,0.07901,170.5,389.7,Ciras-1
1192,1999,56,1,Cenrich,Namb,4,Lupinus perennis,legume,1,6/12/1999,10:09 AM,atgrwth,1605,4.887,30.4,24.5,539.3,0.05639,249.1,757.4,Ciras-1
1193,1999,56,1,Cenrich,Namb,4,Lupinus perennis,legume,2,6/17/1999,11:22 AM,atgrwth,1466,3.368,20.9,25.3,195,0.10704,261.9,546.7,Ciras-1
1194,1999,56,1,Cenrich,Namb,4,Lupinus perennis,legume,3,6/22/1999,1:19 PM,atgrwth,1744,2.103,5.3,24.3,217.6,0.02422,319.8,168.6,Ciras-1
1195,1999,56,1,Cenrich,Namb,4,Lupinus perennis,legume,4,6/24/1999,12:56 PM,atgrwth,1843,3.718,17.4,26.4,313.6,0.0556,213.2,371.7,Ciras-1
1196,1999,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,1,7/11/1999,11:14 AM,atgrwth,1550,2.802,13.7,27.7,132.7,0.10308,177.9,243.4,Ciras-1
1197,1999,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,2,7/14/1999,2:56 PM,atgrwth,1381,2.186,21.4,29.1,126.1,0.16937,218,465.5,Ciras-1
1198,1999,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,3,7/21/1999,10:25 AM,atgrwth,1630,2.16,12.6,28.1,124.1,0.10152,208,262.1,Ciras-1
1199,1999,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,4,7/23/1999,3:03 PM,atgrwth,1407,3.202,8.4,30.5,151.4,0.05545,195.2,163.9,Ciras-1
1200,1999,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,1,7/11/1999,11:18 AM,atgrwth,1539,1.581,11.9,28.3,69.5,0.17152,213.8,254.8,Ciras-1
1201,1999,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,2,7/14/1999,3:02 PM,atgrwth,1425,1.391,17,28.1,88.3,0.19247,164.9,280.1,Ciras-1
1202,1999,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,3,7/21/1999,10:19 AM,atgrwth,1906,3.858,23.5,26.2,290.1,0.08113,154.5,363.7,Ciras-1
1203,1999,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,4,7/23/1999,3:15 PM,atgrwth,1513,1.695,10.4,30.7,77.1,0.13503,156.9,163.3,Ciras-1
1204,1999,64,2,Camb,Nenrich,16,Achillea millefolium,forb,1,6/13/1999,1:03 PM,atgrwth,982,2.47,13.9,25.4,199.4,0.06988,154,214.6,Ciras-1
1205,1999,64,2,Camb,Nenrich,16,Achillea millefolium,forb,2,6/17/1999,11:44 AM,atgrwth,1521,2.768,11.3,24.7,202.6,0.05571,170.8,192.8,Ciras-1
1206,1999,64,2,Camb,Nenrich,16,Achillea millefolium,forb,3,6/21/1999,2:35 PM,atgrwth,1228,1.54,12,25.2,167.3,0.07156,165.7,198.3,Ciras-1
1207,1999,64,2,Camb,Nenrich,16,Achillea millefolium,forb,4,6/29/1999,9:43 AM,atgrwth,1506,2.492,14.9,26.3,294.1,0.05084,125.4,187.4,Ciras-1
1208,1999,64,2,Camb,Nenrich,16,Andropogon gerardi,C4,1,6/14/1999,9:32 AM,atgrwth,1521,2.932,8.9,25.6,117.9,0.07511,235.6,208.6,Ciras-1
1209,1999,64,2,Camb,Nenrich,16,Andropogon gerardi,C4,2,6/24/1999,10:06 AM,atgrwth,1587,2.845,10.2,28.9,127.1,0.08021,291.5,297.2,Ciras-1
1210,1999,64,2,Camb,Nenrich,16,Andropogon gerardi,C4,3,6/25/1999,11:07 AM,atgrwth,1202,2.396,8.8,26,187.2,0.04677,354.9,310.8,Ciras-1
1211,1999,64,2,Camb,Nenrich,16,Bromus inermis,C3,1,6/14/1999,2:42 PM,atgrwth,1495,3.014,11,24.1,173.4,0.0634,180.9,198.9,Ciras-1
1212,1999,64,2,Camb,Nenrich,16,Bromus inermis,C3,2,6/21/1999,2:36 PM,atgrwth,1645,1.224,9,23.6,96.5,0.0933,155.4,139.9,Ciras-1
1213,1999,64,2,Camb,Nenrich,16,Bromus inermis,C3,3,6/25/1999,11:06 AM,atgrwth,1392,3.593,16.6,24.8,337,0.04914,159.7,264.5,Ciras-1
1214,1999,64,2,Camb,Nenrich,16,Bromus inermis,C3,4,6/29/1999,9:45 AM,atgrwth,2008,2.076,6,23.2,118.3,0.05031,178.9,106.5,Ciras-1
1215,1999,64,2,Camb,Nenrich,16,Lupinus perennis,legume,1,6/12/1999,10:53 AM,atgrwth,1572,8.623,25.5,24.9,788.2,0.03241,236.1,603,Ciras-1
1216,1999,64,2,Camb,Nenrich,16,Lupinus perennis,legume,2,6/16/1999,2:02 PM,atgrwth,1605,6.982,20.8,24.2,564.6,0.03687,183.5,382,Ciras-1
1217,1999,64,2,Camb,Nenrich,16,Lupinus perennis,legume,3,6/22/1999,1:32 PM,atgrwth,1440,4.195,22.3,25.1,455.8,0.04893,163.1,363.9,Ciras-1
1218,1999,64,2,Camb,Nenrich,16,Lupinus perennis,legume,4,6/24/1999,10:39 AM,atgrwth,1700,4.621,17.2,26.9,414.8,0.04136,178.9,306.9,Ciras-1
1219,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,1,7/4/1999,10:07 AM,atgrwth,1286,1.12,20.2,28,132.8,0.15215,200.2,404.5,Ciras-1
1220,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,1,7/4/1999,10:12 AM,other,1315,1.144,28.8,27.2,158.5,0.18143,200.2,575.8,Ciras-1
1221,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,2,7/6/1999,1:39 PM,atgrwth,1543,2.331,13.2,27.6,182.2,0.07258,161.7,213.7,Ciras-1
1222,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,2,7/6/1999,1:44 PM,other,1550,2.387,20.2,26.3,244.2,0.08287,161.7,327.1,Ciras-1
1223,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,3,7/7/1999,11:36 AM,atgrwth,1836,2.171,8.8,27,113.8,0.07753,122.2,107.8,Ciras-1
1224,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,3,7/7/1999,11:51 AM,other,1818,2.404,15.7,26.4,129.9,0.1205,122.2,191.3,Ciras-1
1225,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,4,7/7/1999,1:20 PM,atgrwth,1807,2.119,9.7,26.2,120.4,0.08067,122.8,119.3,Ciras-1
1226,1999,65,2,Camb,Nenrich,9,Achillea millefolium,forb,4,7/7/1999,1:25 PM,other,1850,2.175,15.4,27,110.2,0.13945,122.8,188.7,Ciras-1
1227,1999,67,2,Camb,Namb,16,Achillea millefolium,forb,1,6/13/1999,1:07 PM,atgrwth,934,2.949,14.7,25.5,252.6,0.05834,117.9,173.7,Ciras-1
1228,1999,67,2,Camb,Namb,16,Achillea millefolium,forb,2,6/17/1999,11:53 AM,atgrwth,1495,2.776,12.7,24.5,216.6,0.05874,93.7,119.2,Ciras-1
1229,1999,67,2,Camb,Namb,16,Achillea millefolium,forb,3,6/21/1999,2:40 PM,atgrwth,1213,1.698,10.7,25.8,153.6,0.06962,99,105.8,Ciras-1
1230,1999,67,2,Camb,Namb,16,Achillea millefolium,forb,4,6/29/1999,9:48 AM,atgrwth,1579,2.963,13.5,25.5,323.2,0.04175,143.5,193.6,Ciras-1
1231,1999,67,2,Camb,Namb,16,Andropogon gerardi,C4,1,6/14/1999,9:44 AM,atgrwth,1609,4.906,11.2,26.6,190.2,0.05895,178.3,199.9,Ciras-1
1232,1999,67,2,Camb,Namb,16,Andropogon gerardi,C4,2,6/24/1999,10:14 AM,atgrwth,1561,2.324,12.2,29.8,102,0.12012,241.1,295.2,Ciras-1
1233,1999,67,2,Camb,Namb,16,Andropogon gerardi,C4,3,6/25/1999,11:17 AM,atgrwth,1230,1.859,6.8,25.7,146.5,0.04658,296.5,202.3,Ciras-1
1234,1999,67,2,Camb,Namb,16,Bromus inermis,C3,1,6/14/1999,2:32 PM,atgrwth,1645,1.717,6,25.8,73.1,0.08278,194.9,117.9,Ciras-1
1235,1999,67,2,Camb,Namb,16,Bromus inermis,C3,2,6/21/1999,2:44 PM,atgrwth,1587,2.524,6.2,24.8,168,0.03685,192.9,119.4,Ciras-1
1236,1999,67,2,Camb,Namb,16,Bromus inermis,C3,3,6/25/1999,11:10 AM,atgrwth,1370,2.393,7.2,25.3,182.9,0.03938,163,117.4,Ciras-1
1237,1999,67,2,Camb,Namb,16,Bromus inermis,C3,4,6/29/1999,9:59 AM,atgrwth,1854,1.47,6.6,23.4,85.7,0.07683,174.7,115.1,Ciras-1
1238,1999,67,2,Camb,Namb,16,Lupinus perennis,legume,1,6/12/1999,10:49 AM,atgrwth,1301,5.918,16,25,502.9,0.03186,241.7,387.1,Ciras-1
1239,1999,67,2,Camb,Namb,16,Lupinus perennis,legume,2,6/16/1999,2:05 PM,atgrwth,1667,6.035,24.1,26.3,411.7,0.05862,191.6,462.4,Ciras-1
1240,1999,67,2,Camb,Namb,16,Lupinus perennis,legume,3,6/22/1999,1:49 PM,atgrwth,1520,5.378,24.8,24.9,727.7,0.03411,166.9,414.3,Ciras-1
1241,1999,67,2,Camb,Namb,16,Lupinus perennis,legume,4,6/24/1999,10:30 AM,atgrwth,1887,5.209,17.6,27.1,507.7,0.03461,265.8,467.1,Ciras-1
1242,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,1,7/11/1999,9:13 AM,atgrwth,1466,1.556,13,26.9,72.2,0.17947,152.9,198.3,Ciras-1
1243,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,1,7/11/1999,9:19 AM,other,1469,1.558,20.2,26.2,80.4,0.25076,152.9,308.4,Ciras-1
1244,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,2,7/14/1999,3:09 PM,atgrwth,1422,5.343,20,27.7,434.5,0.046,220.6,440.9,Ciras-1
1245,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,2,7/14/1999,3:12 PM,other,1425,4.579,24.2,28.3,324.9,0.07461,220.6,534.7,Ciras-1
1246,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,3,7/19/1999,11:14 AM,atgrwth,1708,2.18,11.9,27.7,124,0.09636,156.5,187.1,Ciras-1
1247,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,3,7/19/1999,11:18 AM,other,1609,1.897,16.3,26.6,128,0.12697,156.5,254.5,Ciras-1
1248,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,4,7/23/1999,11:15 AM,atgrwth,1612,3.669,16.6,30.7,188.6,0.08823,163.7,272.5,Ciras-1
1249,1999,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,4,7/23/1999,11:20 AM,other,1510,2.681,18.2,31.1,121.3,0.15001,163.7,297.8,Ciras-1
1250,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,1,7/11/1999,9:35 AM,atgrwth,1583,1.674,13.7,27.5,73.4,0.18671,200,274.3,Ciras-1
1251,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,1,7/11/1999,9:39 AM,other,1398,1.739,18.3,26.9,82.6,0.22155,200,366.1,Ciras-1
1252,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,2,7/14/1999,3:22 PM,atgrwth,1420,2.485,22,27.5,228.8,0.09597,176,386.3,Ciras-1
1253,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,2,7/14/1999,3:31 PM,other,1528,2.052,21.2,26.7,196.7,0.10795,176,373.5,Ciras-1
1254,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,3,7/19/1999,1:34 PM,atgrwth,1820,1.646,11.1,27.8,95.9,0.11595,191.8,213.3,Ciras-1
1255,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,3,7/19/1999,1:38 PM,other,1847,1.541,12.9,28,94.5,0.13645,191.8,247.3,Ciras-1
1256,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,4,7/23/1999,11:24 AM,atgrwth,1854,2.188,18.7,27.5,115.9,0.16157,162.5,304.4,Ciras-1
1257,1999,70,2,Camb,Namb,1,Andropogon gerardi,C4,4,7/23/1999,11:33 AM,other,1843,1.72,21.6,27.3,96.2,0.22429,162.5,350.6,Ciras-1
1258,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,1,7/9/1999,10:26 AM,atgrwth,1587,2.242,27.2,26.2,229.4,0.11833,167,453.5,Ciras-1
1259,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,1,7/9/1999,10:33 AM,other,1601,2.149,28.8,25.7,234.4,0.12304,167,481.8,Ciras-1
1260,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,2,7/12/1999,12:53 PM,atgrwth,1645,2.243,10.7,28.1,104.5,0.10268,175.4,188.2,Ciras-1
1261,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,2,7/12/1999,12:59 PM,other,1600,1.992,12.8,27.9,93.1,0.1377,175.4,224.7,Ciras-1
1262,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,3,7/19/1999,11:25 AM,atgrwth,1631,2.326,19.6,27.5,180.8,0.10816,194.2,379.7,Ciras-1
1263,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,3,7/19/1999,11:30 AM,other,1634,2.049,21.9,28.1,137,0.15973,194.2,424.9,Ciras-1
1264,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,4,7/22/1999,10:36 AM,atgrwth,1543,2.626,25.1,29.3,191.2,0.1315,133.3,335.3,Ciras-1
1265,1999,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,4,7/22/1999,10:41 AM,other,1557,2.415,26.2,29.9,141,0.18584,133.3,349.3,Ciras-1
1266,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,1,7/9/1999,10:45 AM,atgrwth,1953,3.822,20.5,26.6,269.9,0.07608,124.9,256.5,Ciras-1
1267,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,1,7/9/1999,10:51 AM,other,1935,3.249,27.6,25.6,232.4,0.11862,124.9,344.3,Ciras-1
1268,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,2,7/12/1999,1:14 PM,atgrwth,2071,5.897,29.5,25.2,527.4,0.05588,99.4,293,Ciras-1
1269,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,2,7/12/1999,1:20 PM,other,2071,5.157,38.2,25.2,429.8,0.08877,99.4,379.4,Ciras-1
1270,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,3,7/19/1999,11:36 AM,atgrwth,1345,5.823,22.1,26.1,516.1,0.04291,104.4,231.3,Ciras-1
1271,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,3,7/19/1999,11:39 AM,other,1469,5.08,31.6,25,536.9,0.05893,104.4,330.4,Ciras-1
1272,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,4,7/22/1999,10:45 AM,atgrwth,1627,4.628,27.8,26,572.7,0.04862,121.5,338.3,Ciras-1
1273,1999,72,2,Camb,Nenrich,1,Petalostemum villosum,legume,4,7/22/1999,10:55 AM,other,1682,4.632,35.3,26.1,610.7,0.05779,121.5,428.7,Ciras-1
1274,1999,74,2,Camb,Nenrich,4,Lupinus perennis,legume,1,6/12/1999,10:26 AM,atgrwth,1572,6.259,16,25,527.6,0.03036,208.5,334,Ciras-1
1275,1999,74,2,Camb,Nenrich,4,Lupinus perennis,legume,2,6/16/1999,1:57 PM,atgrwth,1359,6.643,22.1,25.8,499.9,0.0442,199,439.6,Ciras-1
1276,1999,74,2,Camb,Nenrich,4,Lupinus perennis,legume,3,6/22/1999,1:39 PM,atgrwth,1345,2.852,16,25,279,0.05738,200,320.2,Ciras-1
1277,1999,74,2,Camb,Nenrich,4,Lupinus perennis,legume,4,6/24/1999,10:46 AM,atgrwth,1616,3.689,9.2,27,245.8,0.03736,252.4,231.8,Ciras-1
1278,1999,76,2,Camb,Nenrich,4,Andropogon gerardi,C4,1,6/14/1999,10:03 AM,atgrwth,1656,2.157,10.7,27.2,78.7,0.13628,230.1,246.8,Ciras-1
1279,1999,76,2,Camb,Nenrich,4,Andropogon gerardi,C4,2,6/24/1999,10:26 AM,atgrwth,1425,2.622,13.9,28,128.9,0.1082,276.1,385.2,Ciras-1
1280,1999,76,2,Camb,Nenrich,4,Andropogon gerardi,C4,3,6/25/1999,11:30 AM,atgrwth,1202,2.797,7.4,26.4,231.9,0.0317,227,166.8,Ciras-1
1281,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,1,7/11/1999,10:15 AM,atgrwth,1719,2.022,11.6,27,166.8,0.06959,159.4,185,Ciras-1
1282,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,1,7/11/1999,10:19 AM,other,1616,2.448,17.1,26.3,279.9,0.06096,159.4,272,Ciras-1
1283,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,2,7/14/1999,3:34 PM,atgrwth,1356,1.731,9.5,27.9,160.3,0.0594,170.9,162.7,Ciras-1
1284,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,2,7/14/1999,3:40 PM,other,1403,2.067,13.6,27.6,216.2,0.06311,170.9,233.2,Ciras-1
1285,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,3,7/19/1999,1:22 PM,atgrwth,1517,2.142,10.4,28.5,145.3,0.07139,156.3,162.1,Ciras-1
1286,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,3,7/19/1999,1:27 PM,other,1359,1.749,14.5,26.6,143.9,0.10103,156.3,227.2,Ciras-1
1287,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,4,7/23/1999,11:46 AM,atgrwth,1770,1.367,4.4,27.4,78.9,0.05597,138.1,61,Ciras-1
1288,1999,77,2,Camb,Namb,1,Anemone cylindrica,forb,4,7/23/1999,11:53 AM,other,1862,1.31,8,27.6,74.1,0.10817,138.1,110.7,Ciras-1
1289,1999,80,2,Camb,Namb,4,Bromus inermis,C3,1,6/14/1999,2:42 PM,atgrwth,1583,2.241,6.7,27.6,88.2,0.07598,173.4,116.2,Ciras-1
1290,1999,80,2,Camb,Namb,4,Bromus inermis,C3,2,6/21/1999,2:54 PM,atgrwth,1528,2.857,9.4,24.7,205.3,0.04581,160,150.5,Ciras-1
1291,1999,80,2,Camb,Namb,4,Bromus inermis,C3,3,6/25/1999,11:17 AM,atgrwth,1561,2.872,12.3,25.9,218,0.05633,124.1,152.4,Ciras-1
1292,1999,80,2,Camb,Namb,4,Bromus inermis,C3,4,6/29/1999,10:07 AM,atgrwth,1686,4.254,10.8,23.5,271.2,0.03988,162.2,175.4,Ciras-1
1293,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,1,7/4/1999,10:20 AM,atgrwth,1513,1.005,14.3,28.1,122.4,0.11658,134.7,192.2,Ciras-1
1294,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,1,7/4/1999,10:24 AM,other,1543,0.867,20.4,27.6,114.4,0.17784,134.7,274.1,Ciras-1
1295,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,2,7/6/1999,1:48 PM,atgrwth,1693,2.936,13.5,28.4,217.5,0.06198,112.7,151.9,Ciras-1
1296,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,2,7/6/1999,1:52 PM,other,1722,3.057,19.7,27.7,276.4,0.07118,112.7,221.6,Ciras-1
1297,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,3,7/7/1999,12:11 PM,atgrwth,1814,3.61,15.8,26.8,244.5,0.06479,136.9,216.9,Ciras-1
1298,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,3,7/7/1999,12:15 PM,other,1810,3.801,23.7,27.1,257.9,0.09171,136.9,323.9,Ciras-1
1299,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,4,7/7/1999,12:55 PM,atgrwth,1972,3.954,10.8,25.4,372,0.02904,151.7,163.9,Ciras-1
1300,1999,83,2,Camb,Namb,9,Achillea millefolium,forb,4,7/7/1999,12:57 PM,other,1975,3.405,16.9,27,224,0.07564,151.7,257,Ciras-1
1301,1999,83,2,Camb,Namb,9,Agropyron repens,C3,1,7/31/1999,12:55 PM,atgrwth,1711,4.236,12.1,28.2,227.2,0.05306,206.4,248.9,Ciras-1
1302,1999,83,2,Camb,Namb,9,Agropyron repens,C3,1,7/31/1999,1:00 PM,other,1711,4.734,17.2,28.3,262.1,0.06545,206.4,354.1,Ciras-1
1303,1999,83,2,Camb,Namb,9,Agropyron repens,C3,2,7/31/1999,12:54 PM,atgrwth,1970,6.117,11.6,25.8,406.9,0.02844,192.7,223,Ciras-1
1304,1999,83,2,Camb,Namb,9,Agropyron repens,C3,2,7/31/1999,12:58 PM,other,1931,5.038,18,26.7,296.5,0.0606,192.7,346.3,Ciras-1
1305,1999,83,2,Camb,Namb,9,Agropyron repens,C3,3,8/1/1999,12:25 PM,atgrwth,1675,1.329,9.2,26.5,62.9,0.14563,166.5,152.4,Ciras-1
1306,1999,83,2,Camb,Namb,9,Agropyron repens,C3,3,8/1/1999,12:29 PM,other,1840,1.461,12,26.1,70.4,0.17085,166.5,200.2,Ciras-1
